,RequestID,Boro,Yr,SegmentID,WktGeom,street,fromSt,toSt,Direction,Vol
2668,7473,Bronx,2010,154947,POINT (1017710.5 239303.7),W/B BRUCKNER EXPWY MAIN @ EDGEWATER ROAD,CENSUS BOUNDARY,BEND,WB,714.887114537445
2669,7474,Bronx,2010,139910,POINT (1022700.3 267395),N/B BRONX RIVER PKWY @ CITY LINE,NEREID AV,BRONX RIVER GREENWAY,NB,427.7788300835655
2670,7475,Bronx,2010,139910,POINT (1022700.3 267395),S/B BRONX RIVER PKWY @ CITY LINE,NEREID AV,BRONX RIVER GREENWAY,SB,313.4102564102564
2671,7476,Bronx,2008,139910,POINT (1022700.3 267395),N/B BRONX RIVER PKWY @ SOUTH OF -,NEREID AV,BRONX RIVER GREENWAY,NB,1164.901098901099
2672,7477,Bronx,2008,154468,POINT (1022645.5 267406.9),S/B BRONX RIVER PKWY @ SOUTH OF -,BRP SB EXIT 10,NEREID AV,SB,1867.70989010989
2673,7478,Bronx,2010,141634,POINT (1015708.4 270074.8),N/B HENRY HUDSON PKWY @ CITY LINE,BOROUGH BOUNDARY,DEAD END,NB,467.0385259631491
2674,7479,Bronx,2010,141634,POINT (1015708.4 270074.8),S/B HENRY HUDSON PKWY @ CITY LINE,BOROUGH BOUNDARY,DEAD END,SB,414.68882681564247
2675,7480,Bronx,2008,154869,POINT (1033809 255997.3),S/B HUTCHINSON RIVER PKWY BRIDGE,HUTCHINSON RIVER PKWY,HUTCHINSON RIVER PKWY,SB,576.3921568627451
2676,7481,Bronx,2008,141634,POINT (1015708.4 270074.8),N/B HENRY HUDSON PARKWAY @ CITY LINE,BOROUGH BOUNDARY,DEAD END,NB,1736.1113689095127
2677,7482,Bronx,2008,154935,POINT (1016167.7 239018.9),E/B EASTERN BLVD BRIDGE@BRONX RIVER AVE,BRUCKNER EXWY,BODY OF WATER,EB,380.679203539823
2678,7483,Bronx,2008,144174,POINT (1031935.7 253340.6),S/B HUTCHINSON RIVER PKWY @ ENGLAND,HUTCHINSON RVR PKWY SB ET 4 B,NEW ENGLAND THRUWAY,SB,414.4857685009488
2679,7484,Bronx,2009,154562,POINT (1025680.1 254598.1),ALLERTON AVE @ BOUCK AVE,STEDMAN PL,BOUCK AV,WB,47.3928035982009
2680,7485,Bronx,2009,137953,POINT (1020037.4 254561.7),DR KAZMIROFF BLVD @ BRONX PARK E,BRP NB EXIT 8 E/BRONX RIVER GREENWAY,BRONX PARK E/ALLERTON AV/MOSHOLU PARKWAY GREENWAY,EB,91.78083209509659
2681,7486,Bronx,2008,141811,POINT (1032309.2 251432.6),S/B PELHAM BRIDGE @  BRUCKNER EXPWY,BRUCKNER EXWY,BRE EB EXIT 8 C,SB,432.3890577507599
2682,7487,Bronx,2008,158424,POINT (1032178.2 251363.4),N/B PELHAM BRIDGE @  BRUCKNER EXPWY,BRE WB EXIT 8 B,BRUCKNER EXWY,NB,373.82370820668694
2683,7488,Brooklyn,2008,154271,POINT (1012332.5 159433.1),W/B MILL BASIN BRIDGE @ BELT PKWY,BELT PKWY,BELT PKWY,WB,3013.9470198675494
2684,7489,Queens,2008,153405,POINT (1004881.5 205941.5),E/B KOSCIUSZKO BRIDGE @ TO L.I.E.,54 RD,BQE EB EXIT 35 E-W,EB,352.005195704884
2685,7490,Queens,2008,155831,POINT (997688.2 209909.5),N/B PULASKI BRIDGE @ EAGLE ST - 49 AVE,JACKSON AV/11 ST,BEND,NB,165.70555555555555
2686,7491,Queens,2008,158339,POINT (997343.6 207349.8),S/B PULASKI BRIDGE @ 49 AVE - EAGLE ST,CONNECTOR/MC GUINNESS BLVD,CLAY ST,SB,169.92548746518105
2687,7492,Manhattan,2009,136810,POINT (995814.8 215897.4),N/B WESTSIDE HWY @ W 61 ST,FDR DR NB EXIT 12/E 60 STREET PEDESTRIAN OPAS,BEND,NB,332.1653543307087
2688,7493,Manhattan,2008,194998,POINT (995991.2 216107.2),FDR DRIVE @ EAST 63 ST ENTRANCE,BEND,E 63 STREET PEDESTRIAN OPAS,SB,665.2426805465192
2689,7494,Manhattan,2009,158737,POINT (992961.3 217779.7),N/B PARK AVE @ E 61 ST,E 62 ST,E 61 ST,NB,177.67804024496937
2690,7495,Manhattan,2009,151122,POINT (1000576.7 235749.6),S/B LENOX AVE @ W 135 ST,W 135 ST,W 134 ST,SB,125.76968359087564
2691,7496,Manhattan,2009,132887,POINT (1002956.7 237870),E/B 145TH ST BR @ E 149 ST,145 ST BR,BEND,EB,121.75504885993486
2692,7497,Manhattan,2009,145471,POINT (1004017.7 247923),W/B WASHINGTON BR. OVER HARLEM RIVER DR,HARLEM RIVER DRIVEWAY,HARLEM RIVER DRIVEWAY,WB,248.0875152998776
2693,7498,Queens,2009,151445,POINT (1027294.5 187305.1),N/B CROSSBAY BLVD @ ROCKAWAY BLVD,BEND,ROCKAWAY BLVD/WOODHAVEN BLVD,NB,209.6654302670623
2694,7499,Queens,2008,156954,POINT (1066765.1 213439.9),E/B UNION TURNPIKE @ LANGDALE ST -,LANGDALE ST,LANGDALE ST,EB,69.95996978851964
2695,7500,Queens,2009,150038,POINT (1038257.3 206177.2),N/B 164 ST @ JEWEL AVE,JEWEL AV,69 AV,NB,86.53323485967503
2696,7501,Queens,2009,150038,POINT (1038257.3 206177.2),N/B 164 ST @ JEWEL AVE,JEWEL AV,69 AV,NB,4.487581699346405
2697,7502,Queens,2008,148771,POINT (1059414.7 185026.9),W/B MERRICK BLVD@HOOK CREEK BLVD-244 ST,244 ST,HOOK CREEK BLVD,WB,72.07576894223556
2698,7503,Queens,2009,152965,POINT (1037866 205919.8),W/B JEWEL AVE (W LWG) @ 164 ST,164 ST,161 ST,WB,30.97938144329897
2699,7504,Queens,2009,156545,POINT (1034731.1 201281.6),N/B MAIN ST @ 78 RD (N LEG),78 RD,79 AV,NB,69.58762886597938
2700,7505,Queens,2009,156545,POINT (1034731.1 201281.6),N/B MAIN ST @ 78 ROAD,78 RD,79 AV,NB,71.07291666666667
2701,7506,Brooklyn,2009,196545,POINT (987989 184498.8),S/B 4 AVE @ 5 ST,5 ST,3 ST,SB,117.58778625954199
2702,7507,Brooklyn,2009,158052,POINT (987850.6 184283.8),N/B 4 AVE @ 5 ST,6 ST,5 ST,NB,164.9554707379135
2703,7508,Queens,2009,133191,POINT (1033488.5 151915),S/B B 102 ST @ ROCKAWAY BEACH BLVD,ROCKAWAY BEACH BLVD,ROCKAWAY BEACH BLVD,SB,22.435695538057743
2704,7509,Queens,2009,149024,POINT (1033578.7 151730.7),N/B B 102 ST @ ROCKAWAY BEACH BLVD,ROCKAWAY BEACH BLVD,SHORE FRONT PKWY,NB,16.7467018469657
2705,7510,Brooklyn,2009,188895,POINT (994350.6 191982.4),W/B MYRTLE AVE @ GRAND AVE,GRAND AV,STEUBEN ST,WB,72.18018018018019
2706,7511,Brooklyn,2009,188896,POINT (994093.6 191941.8),E/B MYRTLE AVE @ GRAND AVE,HALL ST,GRAND AV,EB,54.099635479951395
2707,7512,Staten Island,2009,152130,POINT (962879 158776.8),S/B STEUBEN ST @ WINDERMERE RD,WINDERMERE RD,WINDERMERE ROAD,SB,91.45782073813709
2708,7513,Staten Island,2000,138673,POINT (962968.1 158490),N/B STEUBEN ST @ WINDERMERE RD,WINDERMERE RD,W FINGERBOARD RD,NB,86.5377855887522
2709,7514,Queens,2009,144581,POINT (1051014.5 181159.8),S/B SPRINGFIELD BLVD @ 145 RD,145 RD,145 RD,SB,54.02842377260982
2710,7515,Queens,2009,156260,POINT (1038334.9 203103),S/B 164 ST @ 77 ROAD,77 AV,77 RD,SB,73.33198380566802
2711,7516,Queens,2009,155733,POINT (1038355.6 202839.3),N/B 164 ST @ 77 ROAD,77 RD,78 AV,NB,73.86909581646424
2712,7517,Queens,2009,156763,POINT (1032965 151906.5),E/B ROCKAWAY BEACH BLVD @ B 102 ST,BEACH 105 STREET,BEND,EB,31.514435695538058
2713,7518,Brooklyn,2009,196545,POINT (987989 184498.8),S/B 4 AVE @ 5 ST (S LEG),5 ST,3 ST,SB,160.3547557840617
2714,7519,Queens,2009,156110,POINT (1034637.7 201524.2),S/B MAIN ST @ 78 ROAD (S LEG),78 RD,78 AV,SB,75.50131926121372
2715,7520,Queens,2009,156110,POINT (1034637.7 201524.2),S/B MAIN ST @ 78 ROAD,78 RD,78 AV,SB,109.89267015706807
2716,7521,Queens,2008,156095,POINT (1059170.9 184964.7),E/B MERRICK BLVD@244 ST-HOOK CREEK BLVD,244 ST,243 ST,EB,75.64467766116941
2717,7522,Queens,2009,152965,POINT (1037866 205919.8),W/B JEWEL AVE (W LEG) @ 164 ST,164 ST,161 ST,WB,39.262773722627735
2718,7523,Queens,2009,155685,POINT (1038234.5 205678.8),S/B 164 ST @ JEWEL AVE,71 AV,JEWEL AV,SB,89.2562091503268
2719,7524,Queens,2009,151444,POINT (1027313.5 187139.1),S/B WOODHAVEN BLVD (S RD)@ ROCKAWAY BLVD,LIBERTY AV,94 ST,SB,65.89887640449439
2720,7525,Queens,2009,156871,POINT (1027306.4 187223),S/B WOODHAVEN BLVD(M RD)@ ROCKAWAY BLVD,BEND,LIBERTY AV,SB,180.3435628742515
2721,7526,Queens,2008,146374,POINT (1066840.8 213542.5),W/B UNION TURNPIKE @ LANGDALE ST -,HEWLETT ST,HEWLETT ST,WB,55.53136810279668
2722,7527,Manhattan,2009,132891,POINT (1002492.8 237882.7),W/B 145TH ST BR @ W 145 ST,HARLEM RIVER DRIVE,HARLEM RIVER DR,WB,123.568359375
2723,7528,Manhattan,2009,159054,POINT (1004030.3 247915.3),E/B WASHINGTON BR. OVER HARLEM RIVER DR,HARLEM RIVER DRIVEWAY,HARLEM RIVER DRIVEWAY,EB,291.6218424962853
2724,7529,Manhattan,2009,159216,POINT (992710.6 217326.4),S/B PARK AVE @ E 60 ST,E 59 ST,E 60 ST,SB,195.6570428696413
2725,7530,Bronx,2010,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB,80.00521920668058
2726,7531,Bronx,2010,81470,POINT (1012830.3 270801.7),BROADWAY @ CARYL AVE (CITY LINE),W 261 ST,W 262 ST,SB,60.291383812010444
2727,7532,Bronx,2008,135187,POINT (1017924 269065.8),N/B MAJOR DEEGAN EXPWY @ CITY LINE,DEAD END,MDE NB EXIT 14,NB,2260.2445520581114
2728,7533,Bronx,2008,141152,POINT (1038246.3 262194),N/B NEW ENGLAND THRUWAY @ CITY LINE,CONNECTOR,DEAD END,NB,1269.1754068716093
2729,7534,Bronx,2010,178559,POINT (1029891.7 250698.5),HUT RIVR PKWY ON RMP S OF PELHAM PKY,PELHAM PARKWAY GREENWAY,HUTCHINSON RIVER PKWY,SB,45.49681933842239
2730,7535,Bronx,2010,179665,POINT (1030059.5 250830),HUT RIVR PKY OF RMP TO EB PELHAM PKY,PELHAM PARKWAY GREENWAY,HUTCHINSON RIVER PKWY,SB,12.069426751592356
2731,7536,Bronx,2010,94987,POINT (1030272.2 251391.9),HUT RIVR PKY OF RMP TO WB PELHM PKY,HUTCHINSON RIVER PKWY,PELHAM PKWY,SB,28.074285714285715
2732,7537,Bronx,2010,94994,POINT (1030363.6 251395.2),HUT RIVR PKY ON RMP FRM WB PELHM PKY,HUTCHINSON RIVER PKWY,HUTCHINSON RIVER PKWY,SB,21.388429752066116
2733,7538,Bronx,2010,88726,POINT (1029609.8 251384.6),PELHM PKY W OF SB HUT RIVR PKY OF RP,STILLWELL AV,HUTCHINSON PKWY SB EN PELHAM PKW,SB,204.32676414494597
2734,7539,Bronx,2010,89528,POINT (1026054.3 269634.8),WHITE PLAINS RD@VISTA PL (CITY LIN),E 243 ST,DEAD END,NB,59.85249343832021
2735,7540,Bronx,2010,89528,POINT (1026054.3 269634.8),WHITE PLAINS RD@E 243 ST (CITY LINE),E 243 ST,DEAD END,NB,64.55246589716684
2736,7541,Bronx,2009,87815,POINT (1022428.8 254647.4),ALLERTON AVE @ BOSTON RD,FF VINCENT PRICIOTTA WAY,BOSTON ROAD,EB,52.82449589245706
2737,7542,Bronx,2009,87517,POINT (1020270 254585),ALLERTON AVE (E LEG) @ BRONX PARK E,BRONX PARK E/SOUTHERN BLVD/MOSHOLU PARKWAY GREENW*,BARKER AV,EB,70.7797619047619
2738,7543,Bronx,2009,87681,POINT (1022129.8 254638.6),ALLERTON AVE @ BOSTON RD,BARNES AV,MATTHEWS AV,WB,46.57239382239382
2739,7544,Bronx,2009,87813,POINT (1022288.6 254643),ALLERTON AVE @ BOSTON RD,MATTHEWS AV,BOSTON RD,WB,18.272727272727273
2740,7545,Bronx,2009,88478,POINT (1027807.9 254530.8),ALLERTON AVE @ EASTCHESTER RD,EASTCHESTER RD,WOODHULL AV,EB,38.646840148698885
2741,7546,Bronx,2009,131355,POINT (1026192.1 254567.6),ALLERTON AVE @ WILSON AVE,YOUNG AV,WILSON AV,EB,38.43432835820896
2742,7547,Bronx,2009,117762,POINT (1030191.9 254077.2),ALLERTON AVE @ E GUN HILL ROAD,ALLERTON AVENUE,NEW ENGLAND THRWY NB EXIT 10,EB,53.25167037861915
2743,7548,Bronx,2009,88473,POINT (1027437.3 254539.3),ALLERTON AVE @ EASTCHESTER RD,FENTON AV,EASTCHESTER RD,WB,44.806835066864785
2744,7549,Bronx,2009,88760,POINT (1029208.2 254499.4),ALLERTON AVE @ LODOVICK AVE,TIEMANN AV,LODOVICK AV,WB,18.548961424332344
2745,7550,Bronx,2009,87518,POINT (1020085.8 254810.5),BRONX PARK E @ ALLERTON AVE,ALLERTON AV/SOUTHERN BLVD/MOSHOLU PARKWAY GREENWAY,BRITTON ST,NB,35.00892857142857
2746,7551,Bronx,2009,87499,POINT (1020085.9 254198.2),BRONX PARK E @ ALLERTON AVE,MACE AV,ALLERTON AV/SOUTHERN BLVD/MOSHOLU PARKWAY GREENWAY,SB,65.05798192771084
2747,7552,Brooklyn,2009,29494,POINT (996110 181159.6),BEDFORD AVE @ EMPIRE BLVD,SULLIVAN PL,EMPIRE BLVD,NB,48.82857142857143
2748,7553,Brooklyn,2009,29496,POINT (996133.8 180874.5),BEDFORD AVE @ EMPIRE BLVD,STERLING ST,EMPIRE BLVD,SB,63.47346368715084
2749,7554,Brooklyn,2009,30285,POINT (993869 190032.8),LAFAYETTE AVE @ WAVERLY AVE,WASHINGTON AV,ST JAMES PL,EB,76.81887578070784
2750,7555,Brooklyn,2009,31294,POINT (999798.5 190932.9),LAFAYETTE AVE @ TOMPKINS AVE,TOMPKINS AV,THROOP AV,EB,61.479523454951604
2751,7556,Brooklyn,2009,29621,POINT (997862.6 181016.7),NOSTRAND AVE @ EMPIRE BLVD,STERLING ST,EMPIRE BLVD,SB,117.51595006934812
2752,7557,Brooklyn,2009,29949,POINT (990922.2 192966.7),PARK AVE @ N PORTLAND AVE,N PORTLAND AV,N OXFORD WALK/N OXFORD ST,EB,73.72507552870091
2753,7558,Brooklyn,2009,30195,POINT (992593.3 192885.4),PARK AVE @ VANDERBILT AVE,VANDERBILT AV,CLINTON AV,EB,48.80786686838124
2754,7559,Brooklyn,2009,30323,POINT (993967.9 192802.6),PARK AVE @ RYERSON ST,BQE WB EN WILLIAMSBURG ST W/BROOKLYN QUEENS EXWY/*,GRAND AV/BQE,EB,60.72078907435508
2755,7560,Brooklyn,2009,29960,POINT (990826 193602.1),FLUSHING AVE @ N PORTLAND AVE,N PORTLAND AV,N OXFORD ST,EB,25.170437405731523
2756,7561,Brooklyn,2009,30212,POINT (992500.8 193513.1),FLUSHING AVE @ VANDERBILT AVE,VANDERBILT AV,CLINTON AV,EB,41.86917293233083
2757,7562,Brooklyn,2009,30344,POINT (993865 193460.2),FLUSHING AVE @ RYERSON ST,RYERSON ST,GRAND AV,EB,47.1784107946027
2758,7563,Brooklyn,2009,29935,POINT (990383.6 192998.7),PARK AVE @ N ELLIOT PLACE,BQE WESTBOUND EXIT 29,NORTH ELLIOTT PLACE,WB,66.93373493975903
2759,7564,Brooklyn,2009,30103,POINT (992024 192916.9),PARK AVE @ CLERMONT AVE,ADELPHI ST,CLERMONT AV,WB,566.6666666666666
2760,7565,Brooklyn,2009,30105,POINT (992041.6 192799.2),PARK AVE @ CLERMONT AVE,ADELPHI ST,CLERMONT AV,WB,85.5541958041958
2761,7566,Brooklyn,2009,30310,POINT (993440.8 192732.4),PARK AVE @ HALL ST,WASHINGTON AV,HALL ST,WB,435.8588957055215
2762,7567,Brooklyn,2009,29952,POINT (990403 193623.8),FLUSHING AVE @ N ELLIOT PLACE,NASSAU ST,N ELLIOTT PL,WB,348.58181818181816
2763,7568,Brooklyn,2009,30126,POINT (991933.8 193542.1),FLUSHING AVE @ CLERMONT AVE,ADELPHI ST,CLERMONT AV/8 AV,WB,103.7897897897898
2764,7569,Brooklyn,2009,30330,POINT (993335.5 193467.2),FLUSHING AVE @ HALL ST,WASHINGTON AV,HALL ST,WB,67.02395209580838
2765,7570,Brooklyn,2009,127521,POINT (998619.8 181419.6),NEW YORK AVE @ EMPIRE BLVD,MALBONE ST,MONTGOMERY ST,NB,67.54583046175051
2766,7571,Brooklyn,2009,29724,POINT (999005.3 181250.1),EMPIRE BLVD @ NEW YORK AVE,NEW YORK AV,BROOKLYN AV,EB,68.80013736263736
2767,7572,Brooklyn,2009,29497,POINT (996587.7 181055.1),EMPIRE BLVD @ BEDFORD AVE,BEDFORD AV,ROGERS AV,EB,87.87473903966597
2768,7573,Brooklyn,2009,29622,POINT (998068.8 181177.1),EMPIRE BLVD @ NOSTRAND AVE,NOSTRAND AV,CLOVE RD,EB,81.17899101589495
2769,7574,Brooklyn,2009,29720,POINT (998458.3 181209.5),EMPIRE BLVD @ NEW YORK AVE,CLOVE RD,NEW YORK AV,WB,67.4519890260631
2770,7575,Brooklyn,2009,29389,POINT (995770.6 180987.9),EMPIRE BLVD @ BEDFORD AVE,MC KEEVER PL,BEDFORD AV,WB,72.46356696738376
2771,7576,Brooklyn,2009,29615,POINT (997452.6 181126.2),EMPIRE BLVD @ NOSTRAND AVE,ROGERS AV,NOSTRAND AV,WB,69.38413793103449
2772,7577,Brooklyn,2009,128491,POINT (1001998 181083.5),EMPIRE BLVD @ TROY AVE,TROY AV,SCHENECTADY AV,EB,61.692439862542955
2773,7578,Brooklyn,2009,42962,POINT (1000532.1 181187.5),EMPIRE BLVD @ KINGSTON AVE,KINGSTON AV,ALBANY AV,EB,89.42510822510822
2774,7579,Brooklyn,2009,29832,POINT (999955.6 181228),EMPIRE BLVD @ KINGSTON AVE,LAMONT CT,KINGSTON AV,WB,68.30250648228176
2775,7580,Brooklyn,2009,128492,POINT (1002381.8 181056.5),EMPIRE BLVD @ SCHENECTADY AVE,SCHENECTADY AV,TROY AV,WB,46.33876500857633
2776,7581,Brooklyn,2009,42968,POINT (1001300.3 181132.9),EMPIRE BLVD @ TROY AVE,ALBANY AV,TROY AV,WB,56.833333333333336
2777,7582,Brooklyn,2009,42968,POINT (1001300.3 181132.9),EMPIRE BLVD @ TROY AVE,ALBANY AV,TROY AV,WB,61.12871287128713
2778,7583,Brooklyn,2009,43149,POINT (1002429.7 181007.8),SCHENECTADY AVE @ EMPIRE BLVD,LEFFERTS AV,EMPIRE BLVD,SB,69.81576692373608
2779,7584,Brooklyn,2009,43056,POINT (1001695.7 181268.1),TROY AVE @ EMPIRE BLVD,EMPIRE BLVD,MONTGOMERY ST,NB,99.22128851540616
2780,7585,Brooklyn,2009,128473,POINT (1000153.8 181300.4),KINGSTON AVE @ EMPIRE BLVD,EMPIRE BLVD,MONTGOMERY ST,NB,51.85095320623917
2781,7586,Manhattan,2009,36026,POINT (991916 218063.7),CENT. PK ENT. FROM 5 AVE @ 60 ST,C P E 60 APPR/E 60 ST,E 61 ST,NB,1.8652668416447944
2782,7587,Manhattan,2009,69228,POINT (1001279.4 235518.4),W 135 ST @ 5 AVE,LENOX TERRACE PL,5 AV/E 135 ST,EB,72.70710900473934
2783,7588,Manhattan,2009,173050,POINT (1000231.9 236099.6),W 135 ST @ LENOX AVE,7 AVENUE,LENOX AVENUE,WB,90.2170616113744
2784,7589,Manhattan,2009,111188,POINT (991047.6 221961.5),WEST DR ENTRANCE FROM W 72 ST,CPW 72 APPR,CPW 72 APPROACH,EB,7.135549872122762
2785,7590,Manhattan,2009,37372,POINT (993601.5 220583.3),72 ST CROSS DR @ 5 AVE,5 AV/TER DR,MADISON AV,EB,40.23232323232323
2786,7591,Manhattan,2009,115269,POINT (992853.8 221001.7),72 ST CROSS DR @ EAST DR,TER DR,TER DR,WB,19.845569620253166
2787,7592,Manhattan,2009,34262,POINT (989570.1 219659.4),CENTRAL PARK WEST @ W 61 ST,W 61 ST,W 62 ST,NB,134.97932816537468
2788,7593,Bronx,2008,146683,POINT (1034010.7 263549.9),N/B BOSTON ROAD @ MCOWEN AVE - ROPES AVE,ROPES AV,ROPES AVENUE,NB,431.07100591715977
2789,7594,Bronx,2008,146795,POINT (1032830.7 262700.3),S/B EASTCHESTER BRIDGE @ NOELL AVE -,E 233 ST,EASTCHESTER BR,SB,445.0392670157068
2790,7595,Bronx,2008,146680,POINT (1033903 263516.6),S/B BOSTON ROAD @ MCOWEN AVE - ROPES AVE,CENSUS BOUNDARY,BEND,SB,511.5811209439528
2791,7596,Bronx,2008,158462,POINT (1032857 262675.2),N/B EASTCHESTER BRIDGE @ NOELL AVE -,PINKNEY AV,EASTCHESTER BR,NB,370.9422572178478
2792,7597,Bronx,2007,81472,POINT (1012824.7 271127.7),BROADWAY,CARYL AV,W 262 ST,SB,179.17391304347825
2793,7598,Bronx,2007,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,CARYL AV,NB,257.8021978021978
2794,7599,Bronx,2007,154468,POINT (1022645.5 267406.9),Bronx River Parkway,E 238 St,NEREID AV,SB,1928.2526041666667
2795,7600,Bronx,2008,135125,POINT (1015681.1 270086.4),S/B HENRY HUDSON PARKWAY @ CITY LINE,DEAD END,MOSHOLU PKWY,SB,1524.8194444444443
2796,7601,Bronx,2009,86820,POINT (1026376.2 246480.9),W/B E TERMONT AVE@BENSON ST/MAKLAY AVE,SILVER ST,BENSON ST,WB,41.792156862745095
2797,7602,Bronx,2009,88492,POINT (1027781.6 255555.7),EASTCHESTER RD @ ALLERTON AVE,ARNOW AV,E GUN HILL RD,NB,51.73511904761905
2798,7603,Bronx,2009,88467,POINT (1027560 253790.5),EASTCHESTER RD @ ALLERTON AVE,MACE AV,FIELDING ST,SB,22.438897168405365
2799,7604,Bronx,2009,86819,POINT (1026367.1 246557),SILVER ST @ E TREMONT AVE,E TREMONT AV,ROSELLE ST,SB,51.76277850589777
2800,7605,Brooklyn,2007,51124,POINT (1023986.8 183496.9),LINDEN BLVD,78 ST,79 ST,EB,51.39430449069003
2801,7606,Brooklyn,2008,66420,POINT (1005624.9 200301.9),GRAND ST BR,GARDNER AV,47 ST,EB,49.33184190902312
2802,7607,Queens,2008,66420,POINT (1005624.9 200301.9),GRAND ST BR,GARDNER AV,47 ST,EB,62.48319641523525
2803,7608,Brooklyn,2007,30380,POINT (993992.9 195163.1),KENT AV,ROSS ST,RODNEY ST,SB,266.93723849372384
2804,7609,Brooklyn,2007,30380,POINT (993992.9 195163.1),KENT AV,RODNEY ST,ROSS ST,NB,144.34583333333333
2805,7610,Brooklyn,2007,28683,POINT (999135.3 173686.3),CLARENDON RD,32 ST,NEW YORK AV,EB,254.30672268907563
2806,7611,Brooklyn,2007,41953,POINT (1003114.1 174013.3),CLARENDON RD,48 ST,SCHENECTADY AV,WB,306.67088607594934
2807,7612,Brooklyn,2007,41738,POINT (1000467.8 173796.2),CLARENDON RD,37 ST,38 ST,EB,326.295358649789
2808,7613,Brooklyn,2007,28805,POINT (999935 173752.5),CLARENDON RD,BROOKLYN AV E,E 35 ST,WB,335.7299578059072
2809,7614,Brooklyn,2007,28683,POINT (999135.3 173686.3),CLARENDON RD,NEW YORK AV,E 32 ST,WB,297.99159663865544
2810,7615,Brooklyn,2007,28683,POINT (999135.3 173686.3),CLARENDON RD,E 35 ST,BROOKLYN AV,EB,269.38818565400845
2811,7616,Brooklyn,2007,41738,POINT (1000467.8 173796.2),CLARENDON RD,E 38 ST,E 37 ST,WB,371.2742616033755
2812,7617,Brooklyn,2007,41953,POINT (1003114.1 174013.3),CLARENDON RD,SCHENECTADY AV,E 48 ST,EB,344.7473684210526
2813,7618,Brooklyn,2007,45393,POINT (1010051.3 193909.6),CORNELIA ST,WYCKOFF AV,CYPRESS AV,NB,17.112267250821468
2814,7619,Brooklyn,2007,48499,POINT (1010992.5 191270.1),COOPER ST-COOPER AV,KNICKER BOCKER AV,IRVING AV,NB,137.4933920704846
2815,7620,Manhattan,2007,36524,POINT (995798.2 215941.9),FDR DR,E 61 ST,E 60 ST,SB,2700.2844036697247
2816,7621,Manhattan,2006,33980,POINT (987628.2 218005.6),9 AV,W 53RD ST,W 52 ST,SB,1183.0
2817,7622,Manhattan,2006,73031,POINT (1008837.6 257570.6),Broadway Bridge,MANHATTAN,BRONX,NB,703.3440514469453
2818,7623,Manhattan,2006,73031,POINT (1008837.6 257570.6),Broadway Bridge,MANHATTAN,BRONX,SB,701.4244372990354
2819,7624,Queens,2007,190387,POINT (1023782.6 183514.3),LINDEN BLVD,78 ST,AMBER ST,WB,46.77265238879736
2820,7625,Queens,2007,156596,POINT (1023975.5 183550.5),LINDEN BLVD,78 ST,AMBER ST,WB,187.8791872597474
2821,7626,Brooklyn,2007,141368,POINT (1013815.6 189256.4),JACKIE ROBINSON PY,VERMONT PL,MILLER AV,WB,1377.564393939394
2822,7627,Brooklyn,2007,141367,POINT (1013833.7 189236.2),JACKIE ROBINSON PY,MILLER AV,VERMONT PL,EB,1426.0119402985074
2823,7634,Brooklyn,2012,22166,POINT (984387 185152.5),COURT ST,GARNET ST,W 9 ST,SB,116.75473801560759
2824,7634,Brooklyn,2012,22407,POINT (985437.3 188014),COURT ST,UNION ST,SACKETT ST,SB,98.44432071269487
2825,7634,Brooklyn,2012,23979,POINT (986331.8 190452.8),COURT ST,PACIFIC ST,ATLANTIC AV,SB,97.2313681868743
2826,7634,Brooklyn,2012,23997,POINT (986580.9 191133.8),COURT ST,SCHERMERHORN ST,LIVINGSTON ST,SB,97.24333333333334
2827,7639,Queens,2012,56348,POINT (1033312.6 195642.5),HILLSIDE AV,129 ST/ALLEY,METROPOLITAN AVENUE,EB,56.69170403587444
2828,7639,Queens,2012,56350,POINT (1033305.7 195707.9),METROPOLITAN AV,130 ST/HILLSIDE AV,HILLSIDE AVENUE,EB,47.19069767441861
2829,7639,Queens,2012,56355,POINT (1033612.1 195643.6),METROPOLITAN AV,130 ST/HILLSIDE AV,131 ST,WB,38.891377379619264
2830,7639,Queens,2012,56356,POINT (1033603.4 195700.7),HILLSIDE AV,METROPOLITAN AV/130 ST,131 ST,WB,94.97962154294032
2831,7640,Brooklyn,2012,30770,POINT (995266.9 198283.5),S 4 ST,S 5 PL,ROEBLING ST,EB,39.78791208791209
2832,7640,Brooklyn,2012,30909,POINT (995978.5 197497.4),MARCY AV,BROADWAY,S 5 ST,SB,45.346111719605695
2833,7640,Brooklyn,2012,30920,POINT (996421.9 197588),RODNEY ST,S 5 ST,S 4 ST,NB,30.891352549889135
2834,7640,Brooklyn,2012,30957,POINT (996606.7 198140.9),BORINQUEN PL,BROOKLYN QUEENS EXWY/BQE,RODNEY ST/S 2 ST,EB,74.46120218579235
2835,7640,Brooklyn,2012,141984,POINT (996492.9 198190.8),S 2 ST,BROOKLYN QUEENS EXWY,BROOKLYN QUEENS EXWY,WB,131.19650655021834
2836,7640,Brooklyn,2012,142332,POINT (995444.9 198051.9),RAMP,WILLIAMSBURG BR/ROEBLING ST,S 4 ST,WB,171.11416026344676
